5.000000 0.000000 0 0.008000 0.000000 0.024000 0.012000 0.048000 0.012000 0.140000 0.068000 0.008000 0.172000 0.012000 0.008000 0.176000 0.012000 0.004000 0.076000 0.008000 0.004000 0.116000 0.092000
5.000000 0.000000 0 0.004000 0.008000 0.028000 0.008000 0.016000 0.012000 0.112000 0.060000 0.024000 0.196000 0.000000 0.004000 0.136000 0.004000 0.012000 0.116000 0.004000 0.008000 0.140000 0.108000
5.000000 0.000000 0 0.012000 0.016000 0.028000 0.016000 0.024000 0.024000 0.108000 0.056000 0.016000 0.212000 0.000000 0.000000 0.192000 0.008000 0.012000 0.052000 0.012000 0.000000 0.140000 0.072000
5.000000 0.000000 0 0.008000 0.008000 0.016000 0.004000 0.032000 0.008000 0.100000 0.092000 0.008000 0.208000 0.004000 0.004000 0.140000 0.008000 0.004000 0.052000 0.012000 0.004000 0.168000 0.120000
5.000000 0.000000 0 0.012000 0.012000 0.028000 0.004000 0.024000 0.012000 0.116000 0.100000 0.004000 0.164000 0.008000 0.012000 0.136000 0.012000 0.004000 0.084000 0.012000 0.000000 0.124000 0.132000
5.000000 0.000000 0 0.008000 0.012000 0.016000 0.008000 0.024000 0.008000 0.112000 0.064000 0.004000 0.204000 0.000000 0.012000 0.192000 0.004000 0.004000 0.056000 0.000000 0.000000 0.152000 0.120000
5.000000 0.000000 0 0.004000 0.008000 0.016000 0.020000 0.024000 0.004000 0.084000 0.092000 0.012000 0.156000 0.004000 0.012000 0.228000 0.008000 0.012000 0.060000 0.016000 0.000000 0.136000 0.104000
5.000000 0.000000 0 0.012000 0.012000 0.024000 0.012000 0.020000 0.016000 0.088000 0.104000 0.004000 0.136000 0.004000 0.012000 0.200000 0.004000 0.012000 0.072000 0.008000 0.008000 0.160000 0.092000
5.000000 0.000000 0 0.020000 0.016000 0.020000 0.008000 0.024000 0.004000 0.128000 0.080000 0.012000 0.192000 0.004000 0.004000 0.160000 0.016000 0.012000 0.056000 0.008000 0.000000 0.148000 0.088000
5.000000 0.000000 0 0.004000 0.016000 0.008000 0.012000 0.036000 0.008000 0.128000 0.060000 0.004000 0.212000 0.004000 0.008000 0.128000 0.008000 0.004000 0.096000 0.024000 0.000000 0.148000 0.092000
5.000000 0.000000 0 0.012000 0.012000 0.036000 0.008000 0.044000 0.012000 0.076000 0.112000 0.008000 0.144000 0.000000 0.012000 0.192000 0.012000 0.008000 0.060000 0.020000 0.008000 0.136000 0.088000
5.000000 0.000000 0 0.012000 0.004000 0.012000 0.004000 0.028000 0.012000 0.068000 0.092000 0.016000 0.196000 0.012000 0.016000 0.180000 0.000000 0.008000 0.064000 0.008000 0.008000 0.132000 0.128000
5.000000 0.000000 0 0.008000 0.008000 0.032000 0.012000 0.020000 0.004000 0.124000 0.100000 0.008000 0.132000 0.016000 0.012000 0.164000 0.012000 0.000000 0.080000 0.004000 0.000000 0.136000 0.128000
5.000000 0.000000 0 0.008000 0.024000 0.012000 0.004000 0.036000 0.016000 0.084000 0.092000 0.004000 0.144000 0.000000 0.016000 0.172000 0.008000 0.004000 0.080000 0.012000 0.000000 0.196000 0.088000
5.000000 0.000000 0 0.004000 0.008000 0.028000 0.000000 0.032000 0.004000 0.092000 0.096000 0.004000 0.176000 0.004000 0.008000 0.216000 0.004000 0.028000 0.076000 0.004000 0.000000 0.116000 0.100000
5.000000 0.000000 0 0.008000 0.020000 0.020000 0.008000 0.056000 0.016000 0.116000 0.096000 0.016000 0.140000 0.004000 0.016000 0.160000 0.004000 0.000000 0.068000 0.008000 0.000000 0.140000 0.104000
5.000000 0.000000 0 0.012000 0.012000 0.032000 0.020000 0.036000 0.004000 0.128000 0.104000 0.016000 0.148000 0.004000 0.000000 0.176000 0.008000 0.004000 0.048000 0.008000 0.008000 0.144000 0.088000
5.000000 0.000000 0 0.008000 0.012000 0.020000 0.008000 0.028000 0.008000 0.072000 0.100000 0.016000 0.160000 0.012000 0.012000 0.176000 0.004000 0.004000 0.056000 0.012000 0.000000 0.136000 0.156000
5.000000 -0.011335 0 0.028000 0.012000 0.008000 0.012000 0.036000 0.020000 0.080000 0.076000 0.012000 0.216000 0.008000 0.000000 0.192000 0.000000 0.004000 0.072000 0.008000 0.004000 0.136000 0.076000
5.000000 -0.011335 0 0.012000 0.004000 0.020000 0.000000 0.020000 0.012000 0.080000 0.064000 0.024000 0.184000 0.004000 0.012000 0.208000 0.000000 0.020000 0.080000 0.020000 0.012000 0.156000 0.068000
5.000000 -0.009803 0 0.008000 0.028000 0.024000 0.004000 0.036000 0.008000 0.092000 0.072000 0.020000 0.180000 0.004000 0.008000 0.132000 0.008000 0.012000 0.092000 0.004000 0.000000 0.180000 0.088000
5.000000 -0.001679 0 0.016000 0.004000 0.020000 0.016000 0.040000 0.008000 0.108000 0.104000 0.020000 0.148000 0.000000 0.008000 0.180000 0.004000 0.016000 0.048000 0.016000 0.000000 0.156000 0.088000
5.000000 -0.000978 0 0.008000 0.012000 0.008000 0.000000 0.024000 0.008000 0.076000 0.092000 0.008000 0.172000 0.004000 0.008000 0.200000 0.008000 0.008000 0.076000 0.004000 0.004000 0.184000 0.096000
5.000000 -0.000993 0 0.004000 0.028000 0.020000 0.016000 0.040000 0.004000 0.072000 0.080000 0.020000 0.164000 0.004000 0.004000 0.156000 0.008000 0.012000 0.092000 0.004000 0.008000 0.136000 0.128000
5.000000 -0.000993 0 0.008000 0.008000 0.032000 0.008000 0.040000 0.012000 0.112000 0.096000 0.008000 0.164000 0.004000 0.004000 0.172000 0.012000 0.012000 0.080000 0.016000 0.000000 0.124000 0.088000
5.000000 -0.000993 0 0.028000 0.012000 0.020000 0.004000 0.016000 0.000000 0.096000 0.048000 0.016000 0.244000 0.008000 0.008000 0.164000 0.008000 0.004000 0.056000 0.016000 0.004000 0.156000 0.092000
5.000000 -0.000993 0 0.004000 0.008000 0.028000 0.000000 0.024000 0.008000 0.120000 0.064000 0.016000 0.188000 0.008000 0.016000 0.176000 0.020000 0.020000 0.068000 0.008000 0.000000 0.136000 0.088000
5.000000 -0.000978 0 0.008000 0.020000 0.028000 0.000000 0.032000 0.008000 0.144000 0.064000 0.016000 0.148000 0.000000 0.004000 0.200000 0.004000 0.016000 0.076000 0.008000 0.000000 0.148000 0.076000
5.000000 -0.000978 0 0.000000 0.008000 0.040000 0.008000 0.024000 0.008000 0.132000 0.108000 0.012000 0.192000 0.004000 0.012000 0.200000 0.004000 0.008000 0.048000 0.004000 0.008000 0.108000 0.072000
5.000000 -0.000507 0 0.004000 0.012000 0.036000 0.016000 0.048000 0.004000 0.100000 0.076000 0.008000 0.204000 0.000000 0.020000 0.164000 0.016000 0.000000 0.088000 0.020000 0.004000 0.088000 0.092000
5.000000 -0.000310 0 0.004000 0.012000 0.024000 0.004000 0.036000 0.008000 0.124000 0.084000 0.012000 0.168000 0.012000 0.012000 0.196000 0.012000 0.016000 0.060000 0.008000 0.004000 0.136000 0.068000
5.000000 -0.000310 0 0.004000 0.016000 0.032000 0.016000 0.016000 0.020000 0.140000 0.092000 0.008000 0.176000 0.004000 0.004000 0.144000 0.004000 0.016000 0.080000 0.004000 0.000000 0.132000 0.092000
5.000000 -0.000269 0 0.008000 0.012000 0.016000 0.020000 0.020000 0.012000 0.100000 0.060000 0.008000 0.164000 0.004000 0.012000 0.212000 0.012000 0.012000 0.068000 0.020000 0.000000 0.168000 0.072000
5.000000 -0.000223 0 0.012000 0.012000 0.012000 0.012000 0.040000 0.024000 0.124000 0.064000 0.028000 0.144000 0.000000 0.008000 0.188000 0.008000 0.004000 0.060000 0.004000 0.004000 0.152000 0.100000
5.000000 -0.000172 0 0.028000 0.008000 0.036000 0.008000 0.028000 0.000000 0.108000 0.080000 0.004000 0.196000 0.008000 0.008000 0.148000 0.004000 0.000000 0.100000 0.020000 0.004000 0.140000 0.072000
5.000000 -0.000120 0 0.000000 0.012000 0.028000 0.004000 0.040000 0.020000 0.064000 0.108000 0.000000 0.144000 0.000000 0.012000 0.200000 0.012000 0.008000 0.076000 0.008000 0.000000 0.156000 0.108000
5.000000 -0.000120 0 0.000000 0.012000 0.032000 0.008000 0.020000 0.020000 0.092000 0.080000 0.008000 0.168000 0.008000 0.004000 0.148000 0.024000 0.004000 0.088000 0.012000 0.004000 0.168000 0.100000
5.000000 -0.000120 0 0.016000 0.024000 0.016000 0.012000 0.020000 0.016000 0.104000 0.116000 0.008000 0.124000 0.008000 0.004000 0.148000 0.004000 0.008000 0.052000 0.008000 0.000000 0.208000 0.104000
5.000000 -0.000062 0 0.012000 0.008000 0.032000 0.008000 0.016000 0.020000 0.112000 0.092000 0.028000 0.184000 0.000000 0.004000 0.180000 0.008000 0.012000 0.064000 0.008000 0.000000 0.148000 0.064000
5.000000 -0.000062 0 0.020000 0.012000 0.028000 0.004000 0.048000 0.024000 0.072000 0.080000 0.028000 0.152000 0.000000 0.012000 0.188000 0.012000 0.004000 0.068000 0.004000 0.000000 0.152000 0.092000
5.000000 -0.000062 0 0.008000 0.008000 0.032000 0.000000 0.016000 0.032000 0.120000 0.092000 0.024000 0.176000 0.016000 0.008000 0.148000 0.016000 0.004000 0.064000 0.012000 0.000000 0.148000 0.076000
5.000000 -0.000122 0 0.008000 0.004000 0.032000 0.004000 0.032000 0.016000 0.084000 0.072000 0.000000 0.180000 0.004000 0.012000 0.236000 0.004000 0.016000 0.072000 0.024000 0.000000 0.112000 0.088000
5.000000 -0.000122 0 0.016000 0.008000 0.004000 0.004000 0.016000 0.012000 0.092000 0.108000 0.004000 0.196000 0.000000 0.000000 0.176000 0.008000 0.008000 0.080000 0.012000 0.012000 0.144000 0.100000
5.000000 -0.000122 0 0.008000 0.000000 0.020000 0.028000 0.028000 0.016000 0.112000 0.104000 0.008000 0.172000 0.004000 0.016000 0.148000 0.012000 0.012000 0.060000 0.004000 0.004000 0.120000 0.124000
5.000000 -0.000122 0 0.008000 0.008000 0.036000 0.012000 0.024000 0.004000 0.092000 0.064000 0.012000 0.164000 0.000000 0.012000 0.192000 0.008000 0.004000 0.072000 0.000000 0.004000 0.144000 0.140000
5.000000 -0.000122 0 0.012000 0.004000 0.012000 0.000000 0.048000 0.012000 0.084000 0.084000 0.012000 0.172000 0.004000 0.012000 0.164000 0.004000 0.000000 0.092000 0.008000 0.004000 0.168000 0.104000
5.000000 -0.000122 0 0.016000 0.008000 0.008000 0.008000 0.024000 0.016000 0.104000 0.088000 0.016000 0.192000 0.004000 0.004000 0.144000 0.008000 0.012000 0.076000 0.024000 0.012000 0.128000 0.108000
5.000000 -0.000122 0 0.012000 0.008000 0.036000 0.008000 0.032000 0.008000 0.100000 0.084000 0.004000 0.176000 0.004000 0.008000 0.224000 0.004000 0.000000 0.100000 0.000000 0.000000 0.096000 0.096000
5.000000 -0.000122 0 0.008000 0.016000 0.016000 0.008000 0.036000 0.012000 0.136000 0.116000 0.020000 0.152000 0.004000 0.016000 0.168000 0.012000 0.004000 0.064000 0.024000 0.000000 0.128000 0.060000
5.000000 -0.000122 0 0.016000 0.008000 0.024000 0.012000 0.020000 0.020000 0.108000 0.060000 0.020000 0.148000 0.012000 0.004000 0.184000 0.000000 0.008000 0.068000 0.024000 0.004000 0.172000 0.088000
5.000000 -0.000122 0 0.004000 0.000000 0.020000 0.008000 0.028000 0.008000 0.084000 0.076000 0.012000 0.164000 0.004000 0.012000 0.208000 0.008000 0.008000 0.072000 0.020000 0.004000 0.164000 0.096000
5.000000 -0.000122 0 0.012000 0.012000 0.024000 0.008000 0.016000 0.020000 0.124000 0.092000 0.020000 0.152000 0.008000 0.012000 0.100000 0.008000 0.020000 0.092000 0.016000 0.008000 0.164000 0.092000
5.000000 -0.000122 0 0.004000 0.004000 0.032000 0.008000 0.028000 0.004000 0.108000 0.100000 0.020000 0.160000 0.016000 0.008000 0.132000 0.012000 0.008000 0.088000 0.020000 0.000000 0.188000 0.060000
5.000000 -0.000064 0 0.004000 0.012000 0.040000 0.020000 0.020000 0.008000 0.100000 0.060000 0.012000 0.212000 0.008000 0.004000 0.180000 0.000000 0.004000 0.064000 0.016000 0.004000 0.128000 0.104000
5.000000 -0.000064 0 0.000000 0.008000 0.024000 0.024000 0.056000 0.012000 0.100000 0.088000 0.004000 0.168000 0.004000 0.000000 0.176000 0.016000 0.008000 0.080000 0.012000 0.004000 0.148000 0.068000
5.000000 -0.000064 0 0.012000 0.008000 0.024000 0.012000 0.028000 0.028000 0.092000 0.076000 0.020000 0.168000 0.000000 0.008000 0.184000 0.004000 0.008000 0.096000 0.000000 0.000000 0.128000 0.104000
5.000000 -0.000064 0 0.016000 0.012000 0.032000 0.004000 0.020000 0.024000 0.104000 0.080000 0.004000 0.160000 0.004000 0.004000 0.168000 0.004000 0.008000 0.084000 0.008000 0.000000 0.156000 0.108000
5.000000 -0.000064 0 0.004000 0.004000 0.036000 0.000000 0.024000 0.012000 0.088000 0.108000 0.016000 0.152000 0.000000 0.000000 0.196000 0.000000 0.012000 0.092000 0.020000 0.000000 0.148000 0.088000
5.000000 -0.000064 0 0.020000 0.016000 0.028000 0.004000 0.016000 0.008000 0.080000 0.080000 0.016000 0.176000 0.012000 0.008000 0.176000 0.020000 0.004000 0.060000 0.016000 0.008000 0.148000 0.104000
5.000000 -0.000064 0 0.016000 0.008000 0.016000 0.000000 0.040000 0.024000 0.132000 0.096000 0.016000 0.140000 0.004000 0.004000 0.156000 0.000000 0.008000 0.052000 0.020000 0.004000 0.156000 0.108000
5.000000 -0.000124 0 0.012000 0.004000 0.028000 0.024000 0.024000 0.028000 0.116000 0.080000 0.028000 0.144000 0.004000 0.020000 0.132000 0.008000 0.004000 0.068000 0.032000 0.000000 0.164000 0.080000
5.000000 -0.000124 0 0.020000 0.016000 0.012000 0.008000 0.032000 0.012000 0.088000 0.112000 0.016000 0.192000 0.000000 0.016000 0.160000 0.008000 0.004000 0.060000 0.016000 0.008000 0.112000 0.108000
5.000000 -0.000124 0 0.008000 0.004000 0.020000 0.016000 0.048000 0.004000 0.084000 0.108000 0.012000 0.136000 0.016000 0.012000 0.168000 0.008000 0.008000 0.092000 0.012000 0.004000 0.144000 0.096000
5.000000 -0.000124 0 0.012000 0.016000 0.008000 0.004000 0.032000 0.012000 0.136000 0.088000 0.004000 0.156000 0.004000 0.012000 0.164000 0.008000 0.008000 0.060000 0.004000 0.000000 0.128000 0.144000
5.000000 -0.000124 0 0.008000 0.008000 0.016000 0.016000 0.020000 0.020000 0.100000 0.064000 0.020000 0.144000 0.004000 0.004000 0.208000 0.008000 0.008000 0.060000 0.012000 0.000000 0.144000 0.136000
5.000000 -0.000124 0 0.004000 0.016000 0.028000 0.008000 0.028000 0.016000 0.104000 0.068000 0.004000 0.168000 0.008000 0.000000 0.184000 0.012000 0.016000 0.076000 0.008000 0.000000 0.132000 0.120000
5.000000 -0.000124 0 0.008264 0.016529 0.008264 0.016529 0.008264 0.016529 0.140496 0.049587 0.024793 0.165289 0.000000 0.024793 0.190083 0.000000 0.000000 0.099174 0.008264 0.000000 0.140496 0.082645
5.000000 -0.000124 0 0.004000 0.008000 0.016000 0.024000 0.016000 0.036000 0.120000 0.072000 0.008000 0.208000 0.000000 0.008000 0.144000 0.012000 0.008000 0.048000 0.012000 0.000000 0.168000 0.088000
5.000000 -0.000194 0 0.004000 0.004000 0.016000 0.008000 0.028000 0.004000 0.112000 0.100000 0.024000 0.140000 0.000000 0.000000 0.240000 0.012000 0.004000 0.048000 0.012000 0.004000 0.160000 0.080000
5.000000 -0.000194 0 0.008000 0.012000 0.028000 0.008000 0.020000 0.028000 0.120000 0.112000 0.004000 0.160000 0.004000 0.004000 0.212000 0.004000 0.008000 0.056000 0.004000 0.000000 0.132000 0.076000
5.000000 -0.000194 0 0.008000 0.000000 0.008000 0.020000 0.032000 0.004000 0.116000 0.112000 0.012000 0.160000 0.012000 0.012000 0.168000 0.000000 0.004000 0.064000 0.008000 0.000000 0.156000 0.104000
5.000000 -0.000130 0 0.020000 0.004000 0.024000 0.012000 0.020000 0.008000 0.132000 0.088000 0.024000 0.172000 0.004000 0.000000 0.188000 0.016000 0.004000 0.060000 0.016000 0.000000 0.128000 0.080000
5.000000 -0.000130 0 0.008000 0.016000 0.012000 0.012000 0.016000 0.012000 0.080000 0.104000 0.008000 0.184000 0.000000 0.004000 0.184000 0.016000 0.000000 0.068000 0.016000 0.000000 0.128000 0.132000
5.000000 -0.000130 0 0.016000 0.012000 0.004000 0.020000 0.028000 0.016000 0.096000 0.092000 0.004000 0.208000 0.000000 0.000000 0.188000 0.000000 0.004000 0.052000 0.008000 0.000000 0.144000 0.108000
5.000000 -0.000130 0 0.016000 0.012000 0.052000 0.012000 0.016000 0.012000 0.076000 0.072000 0.012000 0.180000 0.004000 0.008000 0.196000 0.000000 0.004000 0.072000 0.008000 0.000000 0.140000 0.108000
5.000000 -0.000130 0 0.008000 0.016000 0.012000 0.004000 0.016000 0.020000 0.152000 0.096000 0.000000 0.196000 0.000000 0.012000 0.160000 0.012000 0.000000 0.056000 0.012000 0.000000 0.116000 0.112000
5.000000 -0.000130 0 0.012000 0.000000 0.008000 0.004000 0.048000 0.012000 0.128000 0.108000 0.008000 0.152000 0.016000 0.008000 0.168000 0.008000 0.000000 0.092000 0.012000 0.004000 0.124000 0.088000
5.000000 -0.000130 0 0.008000 0.012000 0.024000 0.000000 0.048000 0.004000 0.160000 0.064000 0.008000 0.160000 0.004000 0.012000 0.192000 0.008000 0.012000 0.048000 0.020000 0.000000 0.112000 0.104000
5.000000 -0.000130 0 0.008000 0.012000 0.032000 0.016000 0.016000 0.012000 0.128000 0.104000 0.012000 0.144000 0.012000 0.008000 0.168000 0.008000 0.008000 0.056000 0.016000 0.000000 0.136000 0.104000
5.000000 -0.000130 0 0.004000 0.004000 0.004000 0.008000 0.020000 0.032000 0.076000 0.076000 0.012000 0.180000 0.000000 0.004000 0.200000 0.004000 0.012000 0.084000 0.000000 0.000000 0.152000 0.128000
5.000000 -0.000130 0 0.020000 0.012000 0.024000 0.008000 0.016000 0.008000 0.100000 0.100000 0.008000 0.164000 0.000000 0.000000 0.156000 0.012000 0.012000 0.068000 0.008000 0.004000 0.156000 0.124000
5.000000 -0.000130 0 0.012000 0.008000 0.040000 0.004000 0.008000 0.012000 0.088000 0.076000 0.012000 0.140000 0.008000 0.008000 0.212000 0.004000 0.004000 0.076000 0.020000 0.000000 0.120000 0.148000
5.000000 -0.000130 0 0.008000 0.024000 0.012000 0.012000 0.024000 0.024000 0.116000 0.088000 0.016000 0.156000 0.008000 0.008000 0.192000 0.004000 0.004000 0.080000 0.016000 0.000000 0.112000 0.096000
5.000000 -0.000130 0 0.008000 0.012000 0.036000 0.004000 0.028000 0.016000 0.112000 0.072000 0.012000 0.168000 0.000000 0.020000 0.168000 0.008000 0.008000 0.080000 0.004000 0.000000 0.164000 0.080000
5.000000 -0.000130 0 0.008000 0.008000 0.024000 0.016000 0.028000 0.024000 0.088000 0.068000 0.016000 0.196000 0.020000 0.000000 0.180000 0.004000 0.004000 0.064000 0.012000 0.000000 0.132000 0.108000
5.000000 -0.000192 0 0.008000 0.004000 0.032000 0.004000 0.016000 0.016000 0.080000 0.080000 0.020000 0.192000 0.012000 0.012000 0.132000 0.008000 0.024000 0.072000 0.008000 0.004000 0.188000 0.088000
5.000000 -0.000250 0 0.016000 0.000000 0.028000 0.004000 0.032000 0.020000 0.080000 0.076000 0.008000 0.136000 0.012000 0.016000 0.164000 0.012000 0.008000 0.072000 0.008000 0.000000 0.184000 0.124000
5.000000 -0.000250 0 0.020000 0.012000 0.016000 0.004000 0.032000 0.012000 0.100000 0.092000 0.000000 0.140000 0.012000 0.012000 0.168000 0.012000 0.000000 0.072000 0.020000 0.008000 0.148000 0.120000
5.000000 -0.000250 0 0.004000 0.012000 0.036000 0.016000 0.040000 0.012000 0.128000 0.076000 0.004000 0.156000 0.000000 0.008000 0.152000 0.012000 0.000000 0.068000 0.024000 0.000000 0.176000 0.076000
5.000000 -0.000250 0 0.000000 0.016000 0.016000 0.004000 0.012000 0.024000 0.128000 0.104000 0.004000 0.168000 0.008000 0.012000 0.188000 0.004000 0.016000 0.056000 0.008000 0.000000 0.156000 0.076000
5.000000 -0.000191 0 0.008000 0.020000 0.040000 0.020000 0.004000 0.016000 0.120000 0.072000 0.012000 0.172000 0.004000 0.016000 0.144000 0.012000 0.016000 0.072000 0.004000 0.000000 0.160000 0.088000
5.000000 -0.000191 0 0.016000 0.012000 0.024000 0.012000 0.016000 0.016000 0.116000 0.108000 0.008000 0.120000 0.004000 0.008000 0.192000 0.004000 0.012000 0.080000 0.008000 0.000000 0.156000 0.088000
5.000000 -0.000191 0 0.000000 0.008000 0.032000 0.008000 0.028000 0.012000 0.100000 0.108000 0.012000 0.136000 0.012000 0.008000 0.156000 0.016000 0.012000 0.080000 0.004000 0.008000 0.128000 0.132000
5.000000 -0.000191 0 0.008000 0.020000 0.032000 0.004000 0.028000 0.012000 0.104000 0.072000 0.004000 0.152000 0.016000 0.008000 0.156000 0.020000 0.004000 0.080000 0.000000 0.004000 0.168000 0.108000
5.000000 -0.000191 0 0.000000 0.012000 0.008000 0.020000 0.032000 0.024000 0.120000 0.052000 0.020000 0.160000 0.012000 0.008000 0.144000 0.012000 0.008000 0.096000 0.016000 0.004000 0.148000 0.104000
5.000000 -0.000191 0 0.012000 0.008000 0.024000 0.004000 0.036000 0.008000 0.112000 0.112000 0.016000 0.144000 0.020000 0.008000 0.160000 0.008000 0.000000 0.072000 0.012000 0.000000 0.136000 0.108000
5.000000 -0.000191 0 0.012000 0.008000 0.016000 0.000000 0.024000 0.008000 0.116000 0.064000 0.012000 0.200000 0.016000 0.012000 0.192000 0.016000 0.008000 0.068000 0.008000 0.004000 0.148000 0.068000
5.000000 -0.000191 0 0.008000 0.004000 0.012000 0.008000 0.044000 0.012000 0.100000 0.084000 0.016000 0.176000 0.004000 0.000000 0.156000 0.008000 0.016000 0.068000 0.004000 0.000000 0.164000 0.116000
5.000000 -0.000120 0 0.008000 0.004000 0.020000 0.008000 0.016000 0.020000 0.096000 0.084000 0.016000 0.176000 0.004000 0.008000 0.192000 0.004000 0.008000 0.100000 0.012000 0.000000 0.140000 0.084000
5.000000 -0.000120 0 0.016000 0.012000 0.012000 0.008000 0.052000 0.012000 0.144000 0.100000 0.004000 0.176000 0.012000 0.000000 0.156000 0.000000 0.004000 0.080000 0.004000 0.000000 0.136000 0.072000
5.000000 -0.000120 0 0.012000 0.004000 0.028000 0.008000 0.032000 0.016000 0.072000 0.120000 0.008000 0.212000 0.000000 0.008000 0.192000 0.008000 0.000000 0.084000 0.008000 0.004000 0.124000 0.060000
5.000000 -0.000120 0 0.016000 0.004000 0.024000 0.008000 0.024000 0.004000 0.116000 0.096000 0.012000 0.188000 0.008000 0.004000 0.152000 0.008000 0.004000 0.080000 0.016000 0.004000 0.128000 0.104000
5.000000 -0.000120 0 0.004000 0.020000 0.012000 0.008000 0.028000 0.016000 0.140000 0.068000 0.008000 0.200000 0.004000 0.004000 0.104000 0.008000 0.008000 0.064000 0.024000 0.000000 0.160000 0.120000
5.000000 -0.000120 0 0.004000 0.016000 0.004000 0.024000 0.036000 0.008000 0.108000 0.068000 0.020000 0.184000 0.004000 0.000000 0.216000 0.000000 0.004000 0.088000 0.004000 0.000000 0.136000 0.076000
5.000000 -0.000120 0 0.008000 0.004000 0.028000 0.008000 0.020000 0.020000 0.116000 0.100000 0.008000 0.160000 0.008000 0.004000 0.148000 0.000000 0.000000 0.100000 0.020000 0.004000 0.136000 0.108000
5.000000 -0.000173 0 0.004000 0.008000 0.004000 0.004000 0.048000 0.004000 0.120000 0.128000 0.008000 0.148000 0.004000 0.000000 0.176000 0.004000 0.020000 0.068000 0.020000 0.004000 0.140000 0.088000
5.000000 -0.000173 0 0.034483 0.000000 0.011494 0.022989 0.011494 0.022989 0.068966 0.114943 0.022989 0.229885 0.000000 0.000000 0.172414 0.000000 0.000000 0.034483 0.011494 0.000000 0.183908 0.057471
5.000000 -0.000250 0 0.008000 0.020000 0.012000 0.016000 0.020000 0.012000 0.112000 0.100000 0.020000 0.156000 0.000000 0.008000 0.204000 0.016000 0.000000 0.060000 0.004000 0.000000 0.164000 0.068000
5.000000 -0.000250 0 0.008000 0.008000 0.012000 0.012000 0.044000 0.004000 0.068000 0.084000 0.008000 0.176000 0.008000 0.008000 0.208000 0.004000 0.004000 0.028000 0.004000 0.000000 0.148000 0.164000
5.000000 -0.000250 0 0.016000 0.012000 0.020000 0.012000 0.048000 0.020000 0.104000 0.076000 0.000000 0.136000 0.004000 0.028000 0.208000 0.004000 0.008000 0.048000 0.012000 0.008000 0.148000 0.088000
5.000000 -0.000250 0 0.000000 0.000000 0.012000 0.020000 0.032000 0.012000 0.112000 0.068000 0.004000 0.160000 0.012000 0.004000 0.196000 0.004000 0.012000 0.068000 0.012000 0.004000 0.152000 0.116000
5.000000 -0.000250 0 0.008000 0.000000 0.032000 0.008000 0.036000 0.004000 0.096000 0.096000 0.004000 0.172000 0.008000 0.004000 0.160000 0.004000 0.012000 0.072000 0.020000 0.004000 0.152000 0.108000
